"TERMINAL";"NUMÉRO TC";"ISO";"STATUT V/P";"POIDS BRUT";"EXPLOITANT";"CYCLE";"ALLOTISSEMENT"
GO;CMAU4312547;"45G0";V ;3700.000;CMA       ;I ;GOCMA  J 2
GO;CMAU4339912;"45G1";P ;28520.000;CMA       ;E ;GOCP44 L 1
GO;CMAU4549457;"45G1";P ;11582.000;CMA       ;E ;GOCP40 P 1
GO;CMAU4560780;"45G0";P ;28500.000;CMA       ;E ;GOCP44 L 2
GO;CMAU4564256;"45G1";P ;13700.000;CMA       ;E ;GOCP41 Q 2
GO;CMAU4643571;"45G0";V ;3700.000;CMA       ;I ;GOCMA  K 3
GO;CMAU4802020;"45G1";P ;11134.000;CMA       ;E ;GOCP49 K 1
GO;CMAU4964247;"45G1";P ;4830.000;CMA       ;E ;GOCP36 M 1
GO;CMAU5056265;"45G0";V ;3700.000;CMA       ;I ;GORPRP1111
GO;CMAU5137475;"45G0";V ;3700.000;CMA       ;I ;GOCMA  X 9
GO;CMAU5171171;"45G1";P ;18900.000;CMA       ;E ;GOCP47 E 3
GO;CMAU5330817;"45G1";P ;8900.000;CMA       ;E ;GOCP49 K 3
GO;CMAU5472344;"45G0";V ;3700.000;CMA       ;I ;GOCMA  Z 6
GO;CMAU5509422;"45G0";P ;20900.000;CMA       ;E ;GOCP40 C 2
GO;CMAU5516226;"45G0";V ;3700.000;CMA       ;I ;GOCMA  E 4
GO;CMAU5584914;"45G0";V ;3700.000;CMA       ;I ;GORPRP1019
GO;CMAU5594888;"45G1";V ;3900.000;CMA       ;I ;GOCMA  021
GO;CMAU5615281;"45G1";P ;12340.000;CMA       ;E ;GOCP46 J 2
GO;CMAU5628838;"45G0";V ;3700.000;CMA       ;I ;GOCMA  V 4
GO;CMAU5641260;"45G1";V ;3900.000;CMA       ;I ;GORPRP1024
GO;CMAU5665847;"45G1";P ;12900.000;CMA       ;E ;GOCP27 L 1
GO;CMAU5678320;"45G1";V ;3900.000;CMA       ;I ;GOCMA  072
GO;CMAU5770204;"45G1";P ;9887.000;CMA       ;E ;GOCP41 A 1
GO;CMAU5784240;"45G1";P ;12340.000;CMA       ;E ;GOCP46 J 3
GO;CMAU5853253;"45G1";P ;8329.000;CMA       ;E ;GOCP34 J 2
GO;CMAU5876304;"45G1";P ;11400.000;CMA       ;E ;GOCP27 L 3
GO;CMAU5890386;"45G1";P ;28460.000;CMA       ;E ;GOCP33 N 1
GO;CMAU6255385;"45G1";P ;19395.000;CMA       ;E ;GOCP35 Q 1
GO;CMAU6306991;"45G1";P ;5800.000;CMA       ;E ;GOCP45 J 1
GO;CMAU6424778;"45G0";P ;23900.000;CMA       ;E ;GOCP42 C 1
GO;CMAU6444882;"45G0";V ;3700.000;CMA       ;I ;GORPRP2253
GO;CMAU6810127;"45G1";V ;3900.000;CMA       ;E ;GOCP42 A 3
GO;CMAU6903174;"45G1";P ;6979.000;CMA       ;E ;GOCP41 H 1
GO;CMAU6939768;"45G1";V ;3900.000;CMA       ;E ;GOCP31 L 3
GO;CMAU7026911;"45G0";V ;3700.000;CMA       ;I ;GOCMA  N 3
GO;CMAU7122915;"45G1";V ;3900.000;CMA       ;I ;GORPRP1209
GO;CMAU7148139;"45G1";V ;3900.000;CMA       ;E ;GOEVE5 094
GO;CMAU7174251;"45G1";P ;17128.000;CMA       ;E ;GOCP54 P 1
GO;CMAU7295525;"45G1";P ;11140.000;CMA       ;E ;GOCP34 Q 1
GO;CMAU7299074;"45G1";P ;12180.000;CMA       ;E ;GOCP46 J 1
GO;CMAU7315508;"45G1";P ;12180.000;CMA       ;E ;GOCP35 H 2
GO;CMAU7366629;"45G1";P ;24700.000;CMA       ;E ;GOCP36 F 1
GO;CMAU7642563;"45G1";P ;8900.000;CMA       ;E ;GOCP32 C 1
GO;CMAU7713409;"45G1";P ;26064.000;CMA       ;E ;GOCP36 A 1
GO;CMAU8088081;"42G0";V ;3600.000;CMA       ;I ;GOCMA  F 9
GO;CMAU8246361;"42G1";V ;3700.000;CMA       ;I ;GORPRP1017
GO;CMAU8469046;"45G0";V ;3700.000;CMA       ;E ;GOCP31 J 2
GO;CRLU1368847;"45R1";P ;29920.000;CMA       ;E ;GOFRB  8 2
GO;CRLU1370103;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1R 9
GO;CRLU1600145;"45R1";P ;22292.000;CMA       ;E ;GOFRK  131
GO;CRSU6013233;"45R0";V ;4700.000;CMA       ;T ;GOCP33 Q 1
GO;CRSU6023294;"45R1";P ;33200.000;CMA       ;E ;GOFRF  6 2
GO;CRSU6095587;"45R1";P ;29540.000;CMA       ;E ;GOFRH  6 2
GO;CRSU6101099;"45R1";V ;4500.000;CMA       ;E ;GOCP37 H 3
GO;CRSU6105263;"45R1";P ;26072.000;CMA       ;E ;GOFRK  9 1
GO;CRSU6109490;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1D 4
GO;CRSU6111327;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1X 2
GO;CRSU6116381;"45R1";P ;27338.000;CMA       ;E ;GOFRM  2 1
GO;CRSU6157333;"45R1";P ;30720.000;CMA       ;E ;GOFRL  9 1
GO;CRXU0926896;"4EG0";V ;4000.000;CMA       ;I ;GORPRP1235
GO;CRXU0942460;"4EG1";P ;23163.000;CMA       ;E ;GOCP46 R 2
GO;CRXU6949939;"45R1";P ;30420.000;CMA       ;E ;GOFRF  1 1
GO;CSFU9645820;"45G0";V ;3700.000;CMA       ;I ;GORPRP1208
GO;CSFU9656002;"4EG1";P ;29260.000;CMA       ;E ;GOCP27 J 1
GO;CSFU9671007;"4EG1";P ;29260.000;CMA       ;E ;GOCP45 A 1
GO;CSFU9674330;"4EG1";P ;25969.000;CMA       ;E ;GOCP27 C 1
GO;CXDU1033210;"22G0";P ;11526.000;CMA       ;E ;GOCP49 C 1
GO;CXDU1082597;"42G0";V ;3600.000;CMA       ;I ;GOCMA  017
GO;CXDU1252456;"22G0";P ;22390.000;CMA       ;E ;GOCP42 M 3
GO;CXRU1002493;"45R1";P ;30192.000;CMA       ;E ;GOFRJ  122
GO;CXRU1029961;"45R1";V ;4500.000;CMA       ;I ;GOBLC  2 1
GO;CXRU1039342;"45R1";V ;4500.000;CMA       ;I ;GORPRP1069
GO;CXRU1235052;"22R1";P ;10700.000;CMA       ;E ;GOFRG  111
GO;CXRU1252759;"45R1";P ;30489.000;CMA       ;E ;GOFRK  7 1
GO;CXRU1281654;"45R1";P ;30700.000;CMA       ;E ;GOFRJ  6 2
GO;CXRU1360692;"45R1";P ;30310.000;CMA       ;E ;GOFRI  132
GO;CXRU1549623;"45R1";P ;31020.000;CMA       ;E ;GOFRG  161
GO;CXRU1553006;"45R1";P ;28740.000;CMA       ;E ;GOFRG  142
GO;CXRU1557022;"45R1";P ;30530.000;CMA       ;E ;GOFRB  9 1
GO;CXRU1570791;"22R1";P ;8915.000;CMA       ;E ;GOFRC  2 1
GO;CXRU1577163;"45R1";P ;30365.000;CMA       ;E ;GOFRK  8 1
GO;CXRU1626170;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1D 6
GO;CXSU1069675;"4EG1";P ;13195.000;CMA       ;E ;GOCP42 Q 1
GO;DFSU1576355;"22G0";P ;26872.000;CMA       ;E ;GOCP34 M 1
GO;DFSU2091364;"22G1";P ;22959.000;CMA       ;E ;GOCP36 K 3
GO;DFSU2098733;"22G1";P ;26325.000;CMA       ;E ;GOCP36 L 2
GO;DFSU2192800;"22G0";V ;2180.000;CMA       ;I ;GORPRP1045
GO;DFSU3089910;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1H 2
GO;DFSU4013226;"42G1";P ;11720.000;CMA       ;E ;GOCP42 N 1
GO;DFSU6628106;"45G1";P ;17601.000;CMA       ;E ;GOCP32 M 1
GO;DFSU7070111;"45G0";P ;28820.000;CMA       ;E ;GOCP33 J 1
GO;DFSU7360002;"45G1";P ;28800.000;CMA       ;E ;GOCP32 A 2
GO;DRYU2089670;"22G1";P ;20780.000;CMA       ;E ;GOCP37 N 1
GO;DRYU2809450;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1104
GO;DRYU4179746;"42G0";V ;3600.000;CMA       ;I ;GOCMA  W 2
GO;DRYU9460340;"45G1";P ;9069.000;CMA       ;E ;GOCP46 M 2
GO;DVRU0632751;"45G1";P ;28510.000;CMA       ;E ;GOCP33 N 2
GO;ECMU1584380;"22G1";V ;2200.000;CMA       ;I ;GOBLC  7 5
GO;ECMU1868387;"22G1";P ;26150.000;CMA       ;E ;GOCP36 L 1
GO;ECMU1873830;"22G0";P ;27020.000;CMA       ;I ;GOCP09 B 2
GO;ECMU2010216;"22G1";P ;26490.000;CMA       ;E ;GOCP36 P 1
GO;ECMU2023872;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1H 4
GO;ECMU2093798;"22G1";P ;22340.000;CMA       ;E ;GOCP42 M 2
GO;ECMU2179757;"22G0";V ;2180.000;CMA       ;I ;GOBQBQ1083
GO;ECMU4422803;"42G0";V ;3600.000;CMA       ;I ;GOCMA  N 2
GO;ECMU4569374;"42G1";V ;3700.000;CMA       ;I ;GOBLB  8 5
GO;ECMU4591439;"42G1";V ;3700.000;CMA       ;I ;GORPRP1014
GO;ECMU6502831;"42U0";V ;3800.000;CMA       ;I ;GOBLC  A 1
GO;ECMU9677279;"45G1";V ;3900.000;CMA       ;I ;GORPRP1188
GO;ECMU9720354;"45G1";V ;3900.000;CMA       ;I ;GORPRP1182
GO;ECMU9919599;"45G1";P ;11600.000;CMA       ;E ;GOCP27 L 2
GO;FBIU0270302;"22G0";V ;2180.000;CMA       ;I ;GOBQBQ1096
GO;FCGU2952570;"22G0";P ;27580.000;CMA       ;E ;GOCP36 K 1
GO;FCIU2905153;"22G1";P ;8341.000;CMA       ;E ;GOCP49 H 1
GO;FCIU3319352;"22G0";P ;27040.000;CMA       ;I ;GOCP09 F 2
GO;FCIU3409060;"22G1";P ;27220.000;CMA       ;E ;GOCP32 P 2
GO;FCIU3422735;"22G1";P ;22220.000;CMA       ;E ;GOCP34 B 1
GO;FCIU3721607;"22G0";P ;27020.000;CMA       ;I ;GOCP10 H 2
GO;FCIU3754365;"22G1";V ;2200.000;CMA       ;I ;GOBLC  7 2
GO;FCIU4530307;"22G1";P ;26820.000;CMA       ;E ;GOCP49 D 1
GO;FCIU4560410;"22G1";P ;22320.000;CMA       ;E ;GOCP47 Q 2
GO;FCIU4601967;"22G0";P ;26880.000;CMA       ;E ;GOCP38 K 2
GO;FCIU5135396;"22G1";P ;23189.000;CMA       ;E ;GOCP46 D 1
GO;FCIU6156881;"22G0";P ;6374.000;CMA       ;E ;GOCP44 N 1
GO;FCIU7261747;"45G0";V ;3700.000;CMA       ;I ;GORPRP1196
GO;FCIU7297138;"45G1";P ;8900.000;CMA       ;E ;GOCP41 A 3
GO;FCIU8530162;"45G0";V ;3700.000;CMA       ;I ;GORPRP1081
GO;FCIU8541193;"45G1";P ;18900.000;CMA       ;E ;GOCP39 A 1
GO;FCIU9219828;"45G1";V ;3900.000;CMA       ;I ;GORPRP1207
GO;FCIU9350592;"45G0";V ;3700.000;CMA       ;I ;GOCMB  H 1
GO;FFAU3971975;"45G1";V ;3900.000;CMA       ;E ;GOCP42 A 1
GO;FFAU4207771;"45G1";V ;3900.000;CMA       ;E ;GOVII01012
GO;FFAU4227274;"45G0";V ;3700.000;CMA       ;E ;GOCP31 J 1
GO;FFAU4427122;"45G1";V ;3900.000;CMA       ;E ;GOCP42 A 2
GO;FSCU7146022;"45G1";P ;7268.000;CMA       ;E ;GOCP41 E 1
GO;GESU1044271;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1C 4
GO;GESU1092937;"22G1";P ;26892.000;CMA       ;E ;GOCP38 F 1
GO;GESU1097420;"22G1";P ;27640.000;CMA       ;E ;GOCP38 K 1
GO;GESU1329119;"22G0";V ;2180.000;CMA       ;I ;GOBLC  7 4
GO;GESU1463940;"2CG1";P ;25493.000;MARFRET   ;E ;GOCP32 P 3
GO;GESU1464084;"2CG1";P ;25388.000;MARFRET   ;E ;GOCP41 L 1
GO;GESU3263833;"22G1";P ;5220.000;CMA       ;E ;GOCP38 E 1
GO;GESU5478173;"45G0";P ;28490.000;CMA       ;E ;GOCP33 J 3
GO;GESU5611748;"45G1";P ;14589.000;CMA       ;E ;GOCP42 K 1
GO;GESU5808362;"45G1";P ;12330.000;CMA       ;E ;GOCP32 K 1
GO;GESU6082464;"45G1";P ;19056.000;CMA       ;E ;GOFUF1 D 1
GO;GESU6331150;"45G0";P ;8700.000;CMA       ;E ;GOCP34 J 1
GO;GESU6790041;"45G1";P ;8673.000;CMA       ;E ;GOCP41 C 3
GO;GESU6846346;"45G1";V ;3900.000;CMA       ;I ;GORPRP1159
GO;GESU6902563;"45G1";P ;27450.000;CMA       ;E ;GOCP44 G 2
GO;GESU7304231;"42U0";P ;29444.000;CMA       ;E ;GOCP40 G 1
GO;GESU9512975;"45R1";P ;30285.000;CMA       ;E ;GOFRF  4 2
GO;GESU9527698;"45R1";P ;30280.000;CMA       ;E ;GOFRH  1 2
GO;GESU9537736;"45R1";P ;25960.000;CMA       ;E ;GOFRD  9 2
GO;GESU9551945;"45R1";P ;29895.000;CMA       ;E ;GOFRG  132
GO;GESU9552854;"45R1";P ;31330.000;CMA       ;E ;GOFRI  121
GO;GESU9573754;"45R1";P ;30880.000;CMA       ;E ;GOFRL  1 2
GO;GESU9575000;"45R1";P ;29688.000;CMA       ;E ;GOFRK  9 2
GO;GESU9588440;"45R1";P ;29816.000;CMA       ;E ;GOFRC  162
GO;GESU9601223;"45R1";P ;29600.000;CMA       ;E ;GOFRL  2 2
GO;GIPU4026149;"42G1";P ;13720.000;CMA       ;E ;GOCP47 R 1
GO;GLDU3632917;"22G0";V ;2180.000;CMA       ;I ;GOBQBQ1094
GO;GLDU5405614;"22G1";P ;22470.000;MARFRET   ;E ;GOCP37 N 3
GO;GLDU5550910;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1093
GO;GLDU5653056;"22G1";P ;26430.000;CMA       ;E ;GOCP32 E 2
GO;GLDU7416182;"45G1";P ;7495.000;CMA       ;E ;GOCP41 H 3
GO;GLDU7642322;"45G1";P ;28900.000;CMA       ;E ;GOCP32 M 2
GO;GLDU7654447;"45G0";P ;8900.000;CMA       ;E ;GOCP46 M 3
GO;GLDU9578963;"22G1";P ;23525.000;CMA       ;E ;GOCP32 E 3
GO;GVCU5110034;"45G1";P ;28400.000;CMA       ;E ;GOCP44 J 3
GO;GVDU5000880;"45G0";V ;3700.000;CMA       ;I ;GORPRP3019
GO;INKU6315460;"45G1";V ;3900.000;CMA       ;I ;GORPRP1062
GO;INKU6447256;"45G1";V ;3900.000;CMA       ;I ;GOCMA  S 8
GO;MAGU2310524;"22G1";P ;24247.000;CMA       ;E ;GOCP42 F 1
GO;MAGU2374494;"22G1";P ;26270.000;CMA       ;E ;GOCP36 P 3
GO;MAGU2495388;"22G1";P ;27079.000;CMA       ;E ;GOCP37 Q 3
GO;MAGU2524676;"22G1";V ;2200.000;CMA       ;I ;GOBQBQ1Q 9
GO;MAGU2526344;"22G1";P ;22250.000;CMA       ;E ;GOCP42 J 2
GO;MAGU5336918;"45G1";V ;3900.000;CMA       ;I ;GORPRP1121
GO;MFTU1180876;"2CG1";P ;25670.000;MARFRET   ;E ;GOCP38 J 1
GO;MFTU2114863;"22G1";P ;22744.000;MARFRET   ;E ;GOCP41 G 1
GO;MFTU2124542;"22G1";P ;22793.000;MARFRET   ;E ;GOCP36 E 2
GO;MFTU2136008;"22G1";P ;22577.000;MARFRET   ;E ;GOCP41 K 2
GO;NEOU2198443;"45G0";V ;3700.000;CMA       ;  ;GOEVE1 382
GO;NEOU2198470;"45G0";V ;3700.000;CMA       ;  ;GOEVE1 381
GO;OEGU2503463;"22U1";V ;2200.000;CMA       ;T ;GOCP33 C 1
GO;OEGU2503519;"22U0";V ;2200.000;CMA       ;T ;GOCP24 F 2
GO;OEGU2503550;"22U0";V ;2200.000;CMA       ;T ;GOCP24 F 3
GO;OEGU2504768;"22U0";V ;2200.000;CMA       ;T ;GOCP24 F 1
GO;OPDU4306084;"4EG1";P ;25956.000;CMA       ;E ;GOCP45 E 1
GO;OPDU4311239;"4EG1";P ;29260.000;CMA       ;E ;GOCP46 R 1
GO;OTPU6313127;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1045
GO;OTPU6313240;"45R1";P ;28846.000;CMA       ;E ;GOFRG  151
GO;PCIU9180069;"45G0";V ;3700.000;CMA       ;I ;GOCP31 G 1
GO;PSSU3859686;"22G1";V ;2200.000;CMA       ;E ;GOCP37 P 1
GO;SEGU1175635;"22G1";P ;22961.000;MARFRET   ;E ;GOCP36 E 1
GO;SEGU1692807;"22G0";P ;27020.000;CMA       ;I ;GOCP09 G 1
GO;SEGU1798980;"22G1";P ;6188.000;CMA       ;E ;GOCP47 Q 1
GO;SEGU4815757;"45G1";P ;29825.000;CMA       ;E ;GOCP46 E 2
GO;SEGU5347100;"45G1";P ;18830.000;CMA       ;E ;GOCP40 C 1
GO;SEGU5578238;"4EG1";P ;29260.000;CMA       ;E ;GOCP27 J 2
GO;SEGU5731060;"4EG1";P ;22215.000;CMA       ;E ;GOCP47 A 1
GO;SEGU5735213;"4EG1";P ;27925.000;CMA       ;E ;GOCP24 A 1
GO;SEGU6206370;"45G1";V ;3900.000;CMA       ;I ;GOCMB  H 6
GO;SEGU6212285;"45G1";P ;13900.000;CMA       ;E ;GOCP36 C 2
GO;SEGU7338637;"42U1";P ;8028.000;CMA       ;E ;GOCP35 K 1
GO;SEGU7638552;"42P1";V ;4500.000;CMA       ;T ;GOEVE3 014
GO;SEGU7908107;"4EG1";P ;29260.000;CMA       ;E ;GOCP47 G 1
GO;SEGU7911327;"4EG1";P ;21125.000;CMA       ;E ;GOCP29 A 1
GO;SEGU7918131;"4EG1";P ;17065.000;CMA       ;E ;GOCP44 A 1
GO;SEGU9080114;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1023
GO;SEGU9157474;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1A 3
GO;SEGU9405544;"45R7";P ;21904.000;CMA       ;E ;GOFRG  162
GO;SEGU9463258;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1Z 5
GO;SEGU9531054;"45R1";P ;29700.000;CMA       ;E ;GOFRD  121
GO;SEGU9537330;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1021
GO;SEGU9538280;"45R1";P ;30141.000;CMA       ;E ;GOFRI  102
GO;SEGU9544112;"45R1";P ;30520.000;CMA       ;E ;GOFRJ  2 2
GO;SEKU5496828;"45G1";V ;3900.000;CMA       ;E ;GOCP31 N 2
GO;SEKU5530814;"45G1";V ;3900.000;CMA       ;E ;GOCP31 A 3
GO;SEKU5717549;"45G1";V ;3900.000;CMA       ;E ;GOCP31 A 2
GO;SEKU5855044;"45G1";V ;3900.000;CMA       ;E ;GOCP38 Q 1
GO;SEKU9008963;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1R 4
GO;SEKU9009830;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1K 9
GO;SEKU9010512;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1T 9
GO;SEKU9012388;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1T 3
GO;SEKU9014924;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1O 1
GO;SEKU9045817;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1D 3
GO;SEKU9046710;"45R4";P ;22280.000;CMA       ;E ;GOFRF  4 1
GO;SEKU9047300;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1I 4
GO;SEKU9047867;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1T 8
GO;SEKU9048462;"45R4";P ;24580.000;CMA       ;E ;GOFRA  101
GO;SEKU9049031;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1F 8
GO;SEKU9049690;"45R4";P ;29580.000;CMA       ;E ;GOFRD  6 2
GO;SEKU9050813;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1M 3
GO;SEKU9050834;"45R4";P ;28198.000;CMA       ;E ;GOFRA  102
GO;SEKU9054697;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1F 9
GO;SEKU9057510;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1V 1
GO;SEKU9059092;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1028
GO;SEKU9063390;"45R4";P ;6240.000;CMA       ;E ;GOVL3  E 1
GO;SEKU9064334;"45R4";P ;29140.000;CMA       ;E ;GOFRJ  1 1
GO;SEKU9064822;"45R4";P ;29560.000;CMA       ;E ;GOFRF  5 1
GO;SEKU9072896;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1044
GO;SEKU9074728;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1F 3
GO;SEKU9125002;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1A 8
GO;SEKU9128228;"45R1";P ;5939.000;CMA       ;E ;GOVL1  C 1
GO;SEKU9131324;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1X 3
GO;SEKU9133585;"45R4";P ;20701.000;CMA       ;E ;GOFRF  3 1
GO;SEKU9136732;"45R4";P ;28854.000;CMA       ;E ;GOFRF  112
GO;SEKU9138611;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1K 1
GO;SEKU9142099;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1I 2
GO;SEKU9142118;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1I 8
GO;SGRU2135450;"22G1";P ;26750.000;CMA       ;E ;GOCP32 F 1
GO;SKIU9067208;"45G0";V ;3700.000;CMA       ;E ;GOCP31 L 1
GO;SKIU9073690;"45G0";V ;3700.000;CMA       ;E ;GOCP31 L 2
GO;SLSU8013690;"45G1";P ;24522.000;CMA       ;E ;GOCP24 C 1
GO;SZLU9023545;"45R1";P ;30500.000;CMA       ;E ;GOFRD  101
GO;SZLU9027936;"45R1";P ;30695.000;CMA       ;E ;GOFRD  1 1
GO;SZLU9028059;"45R1";P ;31037.000;CMA       ;E ;GOFRD  3 2
GO;SZLU9045740;"45R0";V ;4700.000;CMA       ;E ;GOCP37 H 2
GO;SZLU9076904;"45R1";P ;25421.000;CMA       ;E ;GOFRK  1 1
GO;SZLU9153889;"45R1";P ;28140.000;CMA       ;E ;GOFRH  2 1
GO;SZLU9191256;"45R1";P ;10306.000;CMA       ;E ;GOFRM  4 2
GO;SZLU9222790;"45R7";P ;23236.000;CMA       ;E ;GOCP37 C 1
GO;SZLU9225398;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1O 8
GO;SZLU9620962;"45R1";P ;30230.000;CMA       ;E ;GOFRD  9 1
GO;SZLU9624090;"45R1";P ;30760.000;CMA       ;E ;GOFRK  161
GO;SZLU9625389;"45R1";P ;30730.000;CMA       ;E ;GOFRK  5 1
GO;SZLU9631252;"45R1";P ;30060.000;CMA       ;E ;GOFRI  161
GO;SZLU9689151;"45R1";P ;30720.000;CMA       ;E ;GOFRM  121
GO;SZLU9822074;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1D 1
GO;SZLU9893139;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1Z 8
GO;TCKU1586880;"22G0";V ;2180.000;CMA       ;I ;GOVII01069
GO;TCKU2096661;"22G0";V ;2180.000;CMA       ;I ;GOBQBQ1085
GO;TCKU2524625;"22G0";V ;2180.000;CMA       ;I ;GOBQBQ1Q 3
GO;TCKU2617116;"22G1";P ;16740.000;CMA       ;E ;GOCP47 L 1
GO;TCKU3669140;"22G1";P ;24680.000;CMA       ;E ;GOCP35 C 1
GO;TCKU6265820;"45G0";V ;3700.000;CMA       ;I ;GOCMB  H 2
GO;TCKU6358369;"45G0";P ;10400.000;CMA       ;E ;GOCP44 C 1
GO;TCKU6397318;"45G1";P ;10390.000;CMA       ;E ;GOCP36 H 1
GO;TCKU6910966;"45G0";P ;28275.000;CMA       ;E ;GOCP44 E 2
GO;TCKU7062140;"45G1";P ;23788.000;CMA       ;E ;GOCP35 F 3
GO;TCKU7820131;"45G0";V ;3700.000;CMA       ;I ;GOCP31 G 2
GO;TCKU7830124;"45G1";P ;28275.000;CMA       ;E ;GOCP44 E 1
GO;TCKU9795172;"45G1";P ;8900.000;CMA       ;E ;GOCP40 P 3
GO;TCLU1006531;"45R1";P ;30660.000;CMA       ;E ;GOFRM  122
GO;TCLU1016680;"45R1";P ;27680.000;CMA       ;E ;GOFRI  101
GO;TCLU1037342;"45R1";P ;6130.000;CMA       ;E ;GOCP29 Q 1
GO;TCLU1061143;"45R1";P ;29140.000;CMA       ;E ;GOFRC  161
GO;TCLU1077812;"45R1";P ;30480.000;CMA       ;E ;GOFRC  152
GO;TCLU1129114;"45R1";P ;30652.000;CMA       ;E ;GOFRD  4 2
GO;TCLU1132308;"45R1";P ;26778.000;CMA       ;E ;GOCP38 G 2
GO;TCLU1135713;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1Z 4
GO;TCLU1144340;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1V 7
GO;TCLU1149147;"45R1";P ;29740.000;CMA       ;E ;GOFRH  3 2
GO;TCLU1149656;"45R1";P ;31200.000;CMA       ;E ;GOFRE  191
GO;TCLU1194742;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1T 5
GO;TCLU1206355;"45R1";P ;30700.000;CMA       ;E ;GOFRL  1 1
GO;TCLU1220287;"45R1";P ;10750.000;CMA       ;E ;GOFRD  7 2
GO;TCLU1256572;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1V 3
GO;TCLU1283900;"45R1";P ;23075.000;CMA       ;E ;GOFRJ  6 1
GO;TCLU1284445;"45R1";P ;25120.000;CMA       ;E ;GOFRI  122
GO;TCLU1287017;"45R1";P ;23785.000;CMA       ;E ;GOFRG  131
GO;TCLU1323496;"45R1";P ;22355.000;CMA       ;E ;GOFRM  1 1
GO;TCLU1369624;"45R1";V ;4500.000;CMA       ;I ;GOBQBQ1T 6
GO;TCLU1386093;"45R5";P ;30002.000;CMA       ;E ;GOFRM  8 2
GO;TCLU1751318;"45G1";P ;6760.000;CMA       ;E ;GOCP49 F 1
GO;TCLU3219182;"22G0";P ;18560.000;CMA       ;E ;GOCP32 J 3
GO;TCLU3815983;"22G1";P ;22702.000;MARFRET   ;E ;GOCP41 K 1
GO;TCLU3888716;"22G0";P ;27040.000;CMA       ;I ;GOCP10 A 1
GO;TCLU4084501;"42G0";V ;3600.000;CMA       ;I ;GOCMA  049
GO;TCLU4183850;"42G1";V ;3700.000;CMA       ;I ;GORPRP1142
GO;TCLU4265433;"42G0";V ;3600.000;CMA       ;I ;GOCMA  023
GO;TCLU4637865;"42G1";P ;8489.000;CMA       ;E ;GOCP37 F 1
GO;TCLU5968683;"45G0";P ;28440.000;CMA       ;E ;GOCP33 J 2
GO;TCLU7120182;"42U0";V ;3800.000;CMA       ;I ;GOVII01049
GO;TCLU7151033;"42U0";V ;3800.000;CMA       ;I ;GOVII01052
GO;TCLU7338410;"22G1";P ;26260.000;CMA       ;E ;GOCP49 D 2
GO;TCLU7713465;"22U1";V ;2200.000;CMA       ;I ;GOBQBQ1Q 6
GO;TCLU7715642;"22U1";V ;2200.000;CMA       ;I ;GOBQBQ1102
GO;TCLU8515567;"45G1";P ;7540.000;CMA       ;E ;GOCP34 E 1
GO;TCLU9268245;"42G1";V ;3700.000;CMA       ;I ;GORPRP1119
GO;TCLU9596455;"45G0";V ;3700.000;CMA       ;I ;GOCMC  K 6
GO;TCNU1107730;"45G0";P ;9838.000;CMA       ;I ;GOCP04 G 1
